d,n_rounds,lambda_idle,lambda_mr_idle,lambda_czz,dem_method,use_czz,basis,noise_model,independent_channels,error_rates,lattice_style,cz_direction,decoder,decoder_params,p,n_shots,n_fails,uuid
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.01,220000,40321,2f293a28.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.001,1000000,0,7ef62adc.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.002,1000000,0,7ef62adc.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.003,1000000,4,7ef62adc.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.004,1000000,38,7ef62adc.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.005,1000000,166,7ef62adc.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.006,1000000,728,7ef62adc.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.001,1000000,0,7cbcdb9a.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.002,1000000,3,7cbcdb9a.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.003,1000000,62,7cbcdb9a.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.004,1000000,858,7cbcdb9a.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.005,1000000,5603,7cbcdb9a.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.006,700000,16439,7cbcdb9a.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 15},0.00293,10000,0,391f3b7b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 15},0.00514,10000,2,391f3b7b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 15},0.00903,10000,347,391f3b7b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.001,1000000,0,bcb6df81.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.002,1000000,0,bcb6df81.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.003,1000000,0,bcb6df81.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.004,1000000,22,bcb6df81.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.005,1000000,253,bcb6df81.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.006,1000000,1674,bcb6df81.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.0001,10000000,0,4ec201d6.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00018,10000000,0,4ec201d6.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00031,10000000,0,4ec201d6.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00054,10000000,0,4ec201d6.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00095,10000000,0,4ec201d6.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00167,10000000,0,4ec201d6.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00293,10000000,65,4ec201d6.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00514,1800000,5595,4ec201d6.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00903,160000,46678,4ec201d6.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.01585,100000,50076,4ec201d6.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.002,100000000,2,58ba2638.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.003,90090000,111,58ba2638.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.004,20490000,489,58ba2638.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 15},0.00293,10000,0,50be0413.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 15},0.00514,10000,2,50be0413.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 15},0.00903,10000,493,50be0413.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 15},0.01585,10000,4892,50be0413.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.0001,10000000,0,7b2825f8.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00018,10000000,0,7b2825f8.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00031,10000000,0,7b2825f8.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00054,10000000,0,7b2825f8.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00095,10000000,0,7b2825f8.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00167,10000000,0,7b2825f8.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00293,10000000,134,7b2825f8.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.001,1000000,0,4eb8d4cd.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.002,1000000,0,4eb8d4cd.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.003,1000000,8,4eb8d4cd.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.004,1000000,83,4eb8d4cd.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.005,1000000,402,4eb8d4cd.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.006,1000000,1504,4eb8d4cd.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.001,1000000,0,bc519865.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.002,1000000,0,bc519865.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.003,1000000,13,bc519865.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.004,1000000,68,bc519865.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.005,1000000,374,bc519865.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.006,1000000,1460,bc519865.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.0001,10000000,0,8dddc01b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00018,10000000,0,8dddc01b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00031,10000000,0,8dddc01b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00054,10000000,0,8dddc01b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00095,10000000,0,8dddc01b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00167,10000000,5,8dddc01b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00293,10000000,561,8dddc01b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00514,1200000,8401,8dddc01b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00903,180000,46225,8dddc01b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.01585,100000,50112,8dddc01b.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,unrotated,11,pymatching,{},0.001,1000000,0,9eff0d35.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,unrotated,11,pymatching,{},0.002,1000000,0,9eff0d35.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,unrotated,11,pymatching,{},0.003,1000000,16,9eff0d35.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,unrotated,11,pymatching,{},0.004,1000000,359,9eff0d35.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,unrotated,11,pymatching,{},0.005,1000000,3773,9eff0d35.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,unrotated,11,pymatching,{},0.006,700000,15139,9eff0d35.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.001,10000000,0,74958df6.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.002,10000000,17,74958df6.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.003,10000000,717,74958df6.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.001,10000000,0,82bd7c77.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.002,10000000,28,82bd7c77.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.003,10000000,985,82bd7c77.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.004,2840000,3519,82bd7c77.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.005,1090000,9122,82bd7c77.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.006,540000,18224,82bd7c77.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.007,310000,29599,82bd7c77.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.008,210000,40330,82bd7c77.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.009,160000,49025,82bd7c77.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.01,130000,51483,82bd7c77.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,beliefmatching,{'max_bp_iters': 15},0.00293,10000,0,ab0b9c8a.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,beliefmatching,{'max_bp_iters': 15},0.00514,10000,13,ab0b9c8a.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,beliefmatching,{'max_bp_iters': 15},0.00903,10000,369,ab0b9c8a.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,beliefmatching,{'max_bp_iters': 15},0.01585,10000,4502,ab0b9c8a.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.005,100000,31,44d031c2.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.006,100000,164,44d031c2.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.001,1000000,0,79c4903c.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.002,1000000,0,79c4903c.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.003,1000000,2,79c4903c.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.004,1000000,40,79c4903c.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.005,1000000,187,79c4903c.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.006,1000000,874,79c4903c.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.001,1000000,0,ba651724.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.002,1000000,1,ba651724.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.003,1000000,62,ba651724.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.004,1000000,638,ba651724.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.005,1000000,4592,ba651724.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.006,700000,14028,ba651724.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.002,100000000,5,8630eebb.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.003,60060000,167,8630eebb.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.004,15290000,654,8630eebb.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.001,10000000,0,a0d9e4b7.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.002,10000000,9,a0d9e4b7.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.003,10000000,500,a0d9e4b7.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,rotated,21,pymatching,{},0.001,1000000,0,d1bc5368.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,rotated,21,pymatching,{},0.002,1000000,14,d1bc5368.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,rotated,21,pymatching,{},0.003,1000000,128,d1bc5368.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,rotated,21,pymatching,{},0.004,1000000,906,d1bc5368.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,rotated,21,pymatching,{},0.005,1000000,4335,d1bc5368.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,rotated,21,pymatching,{},0.006,900000,13315,d1bc5368.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.005,100000,873,2de23b3a.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.006,100000,3421,2de23b3a.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.001,10000000,0,15e54f76.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.002,10000000,0,15e54f76.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.003,10000000,15,15e54f76.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.004,10000000,257,15e54f76.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.005,6320000,1586,15e54f76.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.006,2360000,4253,15e54f76.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.007,1080000,9230,15e54f76.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.008,570000,17338,15e54f76.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.009,340000,27401,15e54f76.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.01,230000,38409,15e54f76.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.0001,10000000,0,49bae694.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00018,10000000,0,49bae694.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00031,10000000,0,49bae694.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00054,10000000,0,49bae694.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00095,10000000,0,49bae694.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00167,10000000,4,49bae694.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00293,10000000,413,49bae694.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00514,1320000,7563,49bae694.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00903,180000,43558,49bae694.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.01585,110000,54860,49bae694.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,unrotated,11,pymatching,{},0.001,1000000,0,f0179c50.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,unrotated,11,pymatching,{},0.002,1000000,0,f0179c50.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,unrotated,11,pymatching,{},0.003,1000000,11,f0179c50.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,unrotated,11,pymatching,{},0.004,1000000,196,f0179c50.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,unrotated,11,pymatching,{},0.005,1000000,2250,f0179c50.csv
15,15,0.0,0.0,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,unrotated,11,pymatching,{},0.006,900000,13522,f0179c50.csv
15,15,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.001,10000000,1,a350be82.csv
