d,n_rounds,lambda_idle,lambda_mr_idle,lambda_czz,dem_method,use_czz,basis,noise_model,independent_channels,error_rates,lattice_style,cz_direction,decoder,decoder_params,p,n_shots,n_fails,uuid
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00018,1000000,3543,28a9e500.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00031,1000000,6039,28a9e500.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00054,970000,10297,28a9e500.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00095,740000,13325,28a9e500.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00167,560000,17556,28a9e500.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00293,430000,22825,28a9e500.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00514,320000,29337,28a9e500.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00903,240000,36435,28a9e500.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.01585,180000,43052,28a9e500.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.0001,10000000,5,d33c337e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00018,10000000,26,d33c337e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00031,10000000,89,d33c337e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00054,10000000,208,d33c337e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00095,10000000,642,d33c337e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00167,7380000,1355,d33c337e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.0001,2240000,4479,fbcab070.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00018,1680000,5959,fbcab070.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00031,1290000,7773,fbcab070.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00054,970000,10213,fbcab070.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00095,740000,13599,fbcab070.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00167,570000,17628,fbcab070.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00293,430000,22838,fbcab070.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00514,320000,29100,fbcab070.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00903,240000,36451,fbcab070.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.01585,180000,42967,fbcab070.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.0001,1000000,2155,8ab1e51c.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00018,1000000,3784,8ab1e51c.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00031,1000000,6541,8ab1e51c.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00054,930000,10718,8ab1e51c.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00095,700000,14019,8ab1e51c.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00167,530000,18552,8ab1e51c.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00293,400000,24251,8ab1e51c.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00514,300000,30821,8ab1e51c.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.00903,220000,38734,8ab1e51c.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,pymatching,{},0.01585,170000,46976,8ab1e51c.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.0001,100000000,66,6cfd507e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00018,68500000,146,6cfd507e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00031,36240000,276,6cfd507e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00054,22710000,441,6cfd507e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.0001,10000000,9,76cfc87c.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00018,10000000,29,76cfc87c.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00031,10000000,60,76cfc87c.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00054,10000000,203,76cfc87c.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00095,10000000,632,76cfc87c.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,21,pymatching,{},0.0001,2370000,4227,0eeab176.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,21,pymatching,{},0.00018,1720000,5802,0eeab176.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,21,pymatching,{},0.00031,1320000,7585,0eeab176.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,21,pymatching,{},0.00054,1010000,9891,0eeab176.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,21,pymatching,{},0.00095,760000,13136,0eeab176.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,21,pymatching,{},0.00167,580000,17299,0eeab176.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,21,pymatching,{},0.00293,440000,22459,0eeab176.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,21,pymatching,{},0.00514,330000,28597,0eeab176.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,21,pymatching,{},0.00903,250000,35866,0eeab176.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,21,pymatching,{},0.01585,190000,43468,0eeab176.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.0001,1000000,2,7967e9f8.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00018,1000000,4,7967e9f8.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00031,1000000,6,7967e9f8.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00054,1000000,19,7967e9f8.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00095,1000000,66,7967e9f8.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00167,1000000,179,7967e9f8.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00293,1000000,516,7967e9f8.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00514,1000000,1307,7967e9f8.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00903,1000000,2672,7967e9f8.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.01585,1000000,4258,7967e9f8.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.0001,2490000,4042,61ff4f3e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00018,1850000,5425,61ff4f3e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00031,1420000,7053,61ff4f3e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00054,1070000,9305,61ff4f3e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00095,810000,12430,61ff4f3e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00167,600000,16576,61ff4f3e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00293,450000,21289,61ff4f3e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00514,340000,27452,61ff4f3e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00903,260000,35350,61ff4f3e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.01585,190000,41604,61ff4f3e.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.0001,100000000,59,a201213d.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00018,62110000,162,a201213d.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00031,37980000,264,a201213d.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00054,21330000,469,a201213d.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,unrotated,11,postselection,{},0.00095,12760000,784,a201213d.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.0001,1000000,2034,7a66ff11.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00018,1000000,3624,7a66ff11.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00031,1000000,6228,7a66ff11.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00054,970000,10251,7a66ff11.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00095,730000,13579,7a66ff11.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00167,560000,17613,7a66ff11.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00293,430000,23016,7a66ff11.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00514,320000,29437,7a66ff11.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.00903,240000,36341,7a66ff11.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,21,pymatching,{},0.01585,180000,43079,7a66ff11.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.0001,10000000,10,7c101c20.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00018,10000000,35,7c101c20.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00031,10000000,58,7c101c20.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00054,10000000,196,7c101c20.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00095,10000000,582,7c101c20.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00167,7570000,1322,7c101c20.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00293,4610000,2173,7c101c20.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00514,2900000,3468,7c101c20.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.00903,1950000,5125,7c101c20.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,postselection,{},0.01585,1520000,6633,7c101c20.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.0001,2240000,4487,907c878b.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00018,1660000,6068,907c878b.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00031,1260000,7915,907c878b.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00054,960000,10483,907c878b.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00095,720000,13806,907c878b.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00167,550000,17917,907c878b.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00293,410000,23208,907c878b.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00514,310000,29587,907c878b.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.00903,240000,38005,907c878b.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_logarithmic,rotated,11,pymatching,{},0.01585,180000,44656,907c878b.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,postselection,{},0.0001,94340000,106,381e5dcf.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,postselection,{},0.00018,48820000,205,381e5dcf.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,postselection,{},0.00031,28440000,352,381e5dcf.csv
2,2,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,rotated,24,postselection,{},0.00054,15790000,634,381e5dcf.csv
