d,n_rounds,lambda_idle,lambda_mr_idle,lambda_czz,dem_method,use_czz,basis,noise_model,independent_channels,error_rates,lattice_style,cz_direction,decoder,decoder_params,p,n_shots,n_fails,uuid
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.00293,10000,0,22cd116e.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.00514,10000,24,22cd116e.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.00903,10000,601,22cd116e.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.01585,10000,4146,22cd116e.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,40,0.1]",False,sweep_lin,unrotated,21,pymatching,{},0.001,10000000,5,f658c3dc.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,40,0.1]",False,sweep_lin,unrotated,21,pymatching,{},0.002,10000000,177,f658c3dc.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,40,0.1]",False,sweep_lin,unrotated,21,pymatching,{},0.003,8400000,1221,f658c3dc.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,40,0.1]",False,sweep_lin,unrotated,21,pymatching,{},0.004,3700000,2731,f658c3dc.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,40,0.1]",False,sweep_lin,unrotated,21,pymatching,{},0.005,2000000,5219,f658c3dc.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,z,"[35,1,40,0.1]",False,sweep_lin,unrotated,21,pymatching,{},0.006,1200000,8350,f658c3dc.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.0001,1000000,0,185f8119.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00018,1000000,1,185f8119.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00031,1000000,1,185f8119.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00054,1000000,10,185f8119.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00095,1000000,61,185f8119.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,rotated,24,pymatching,{},0.00167,1000000,405,185f8119.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.001,10000000,1,2ccb2da9.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.002,10000000,212,2ccb2da9.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.003,6800000,1508,2ccb2da9.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.004,3000000,3544,2ccb2da9.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.005,1600000,6954,2ccb2da9.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_lin,unrotated,24,pymatching,{},0.006,1000000,11813,2ccb2da9.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,40,0.1]",False,sweep_logarithmic,unrotated,21,pymatching,{},0.0001,10000000,0,3d4318f0.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,40,0.1]",False,sweep_logarithmic,unrotated,21,pymatching,{},0.00018,10000000,0,3d4318f0.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,40,0.1]",False,sweep_logarithmic,unrotated,21,pymatching,{},0.00031,10000000,0,3d4318f0.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,40,0.1]",False,sweep_logarithmic,unrotated,21,pymatching,{},0.00054,10000000,0,3d4318f0.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,40,0.1]",False,sweep_logarithmic,unrotated,21,pymatching,{},0.00095,10000000,1,3d4318f0.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,40,0.1]",False,sweep_logarithmic,unrotated,21,pymatching,{},0.00167,10000000,58,3d4318f0.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,40,0.1]",False,sweep_logarithmic,unrotated,21,pymatching,{},0.00293,8550000,1171,3d4318f0.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.0001,100000,0,8282eacb.csv
9,9,0.1,0.1,1.4,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.0001,1000000,0,53457805.csv
9,9,0.1,0.1,1.4,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00018,1000000,0,53457805.csv
9,9,0.1,0.1,1.4,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00031,1000000,0,53457805.csv
9,9,0.1,0.1,1.4,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00054,1000000,0,53457805.csv
9,9,0.1,0.1,1.4,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00095,1000000,2,53457805.csv
9,9,0.1,0.1,1.4,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00167,1000000,23,53457805.csv
9,9,0.1,0.1,1.4,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00293,1000000,516,53457805.csv
9,9,0.1,0.1,1.4,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00514,890000,11282,53457805.csv
9,9,0.1,0.1,1.4,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00903,220000,40040,53457805.csv
9,9,0.1,0.1,1.4,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.01585,110000,53548,53457805.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 9},0.0063,1000,33,91cc9daa.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 9},0.00657,1000,42,91cc9daa.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 9},0.00683,1000,51,91cc9daa.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 9},0.0071,1000,61,91cc9daa.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 9},0.00737,1000,72,91cc9daa.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 9},0.00763,1000,78,91cc9daa.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 9},0.0079,1000,115,91cc9daa.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 9},0.00817,1000,84,91cc9daa.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 9},0.00843,1000,142,91cc9daa.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,False,z,SI1000,False,sweep_thr,unrotated,11,beliefmatching,{'max_bp_iters': 9},0.0087,1000,138,91cc9daa.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,unrotated,11,beliefmatching,{'max_bp_iters': 9},0.0001,100000,0,60185581.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_logarithmic,unrotated,11,beliefmatching,{'max_bp_iters': 9},0.00018,100000,0,60185581.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,40,0.1]",False,sweep_thr,unrotated,21,pymatching,{},0.0096,100000,6431,95ca6aa7.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,40,0.1]",False,sweep_thr,unrotated,21,pymatching,{},0.00987,100000,7563,95ca6aa7.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,40,0.1]",False,sweep_thr,unrotated,21,pymatching,{},0.01013,100000,8339,95ca6aa7.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,40,0.1]",False,sweep_thr,unrotated,21,pymatching,{},0.0104,100000,9396,95ca6aa7.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,40,0.1]",False,sweep_thr,unrotated,21,pymatching,{},0.01067,100000,10624,95ca6aa7.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,40,0.1]",False,sweep_thr,unrotated,21,pymatching,{},0.01093,100000,11825,95ca6aa7.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,40,0.1]",False,sweep_thr,unrotated,21,pymatching,{},0.0112,100000,13101,95ca6aa7.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,40,0.1]",False,sweep_thr,unrotated,21,pymatching,{},0.01147,100000,14334,95ca6aa7.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,40,0.1]",False,sweep_thr,unrotated,21,pymatching,{},0.01173,100000,15852,95ca6aa7.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,"[35,1,40,0.1]",False,sweep_thr,unrotated,21,pymatching,{},0.012,100000,17309,95ca6aa7.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.00054,10000,0,8e9ac918.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.00095,10000,0,8e9ac918.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.00167,10000,0,8e9ac918.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.00293,10000,2,8e9ac918.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.00095,10000,0,1c461978.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.00167,10000,0,1c461978.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.00293,10000,1,1c461978.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.001,1000000,4,1487e5a7.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.002,1000000,179,1487e5a7.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.003,1000000,1399,1487e5a7.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.004,1000000,6189,1487e5a7.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.005,800000,14874,1487e5a7.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,False,x,SI1000,False,sweep_lin,rotated,11,pymatching,{},0.006,500000,21640,1487e5a7.csv
9,9,0.1,0.1,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00054,10000000,0,7401578f.csv
9,9,0.1,0.1,1.5,corr_decomp_appdis,True,x,SI1000,False,sweep_logarithmic,unrotated,24,pymatching,{},0.00095,10000000,6,7401578f.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.00095,100000,0,469b1f9a.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,z,SI1000,False,sweep_logarithmic,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.00167,100000,0,469b1f9a.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.0093,1000,69,df2251a8.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.00957,1000,87,df2251a8.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.00983,1000,93,df2251a8.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.0101,1000,100,df2251a8.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.01037,1000,133,df2251a8.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.01063,1000,110,df2251a8.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.0109,1000,142,df2251a8.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.01117,1000,176,df2251a8.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.01143,1000,171,df2251a8.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,x,SI1000,False,sweep_thr,unrotated,24,beliefmatching,{'max_bp_iters': 9},0.0117,1000,198,df2251a8.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.001,10000000,21,9c8ecc2e.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.002,10000000,391,9c8ecc2e.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.003,6300000,1629,9c8ecc2e.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.004,3500000,2964,9c8ecc2e.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.005,2100000,5004,9c8ecc2e.csv
9,9,0.0,0.0,1.0,corr_decomp_appdis,True,x,"[35,1,10,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.006,1400000,8013,9c8ecc2e.csv
9,9,0.1,0.1,1.0,corr_decomp_appdis,True,z,"[35,1,60,0.1]",False,sweep_lin,rotated,21,pymatching,{},0.001,10000000,24,c93dd70f.csv
